,Unnamed: 0,followers_count,id,link,pop_score,time,text,score,word_counts,eng_perc,platform
733,775,18,964898929534844928,https://twitter.com/i/web/status/964898929534844928,0,2018-02-17,Buti pa yung Cats of BGC hinahanap kapag nawawala.,0.0,9,0.2222222222222222,tw
734,776,2872,964938554542452736,https://twitter.com/i/web/status/964938554542452736,104,2018-02-17,"Dear, can you look into this story. Cats of BGC are being killed and dumped thru the order of .",-0.2,19,0.3684210526315789,tw
735,777,173,965411279799181312,https://twitter.com/i/web/status/965411279799181312,17,2018-02-19,Anyone going to Cancel your reservations. Go to a different hotel instead They'll feed you the 40+ cats they slaughtered,0.0,21,0.47619047619047616,tw
736,778,735,969722828349095936,https://twitter.com/i/web/status/969722828349095936,0,2018-03-02,Pinoys are known in mob mentality but never in actual social responsibility.,0.016666666666666666,12,0.5833333333333334,tw
738,781,1131,156588138993692672,https://twitter.com/i/web/status/156588138993692672,1,2012-01-10,Did I just see Priscilla in the middle of Drita and Karen's cat fight?? Whaaat,0.0,16,0.375,tw
739,782,114,222523929879777280,https://twitter.com/i/web/status/222523929879777280,0,2012-07-10,The best part of BGC is all the cat fights.,1.0,10,0.4,tw
740,783,474,965604641495908352,https://twitter.com/i/web/status/965604641495908352,0,2018-02-19,"Anyone who's thinking of booking BGC Amphitheater as the venue for the local production of the Broadway musical ""CATS"" might want to reconsider. Shang will probably force them to relocate too.",0.0,32,0.40625,tw
741,784,1774,288106074660294656,https://twitter.com/i/web/status/288106074660294656,2,2013-01-07,"omg this the MONTH allll the good shows come on BGC, Washington heights, love &amp; hip hop , cat fish, husbands of hollywood etc (:",0.6,23,0.6086956521739131,tw
742,785,7,973869470258114560,https://twitter.com/i/web/status/973869470258114560,2,2018-03-14,@PRSPofficial Oh my! Public Relations Society having an event in the killing hotel!,0.0,13,0.38461538461538464,tw
743,786,38596,965751128058101760,https://twitter.com/i/web/status/965751128058101760,2,2018-02-20,"Shangri-La, CARA start search for missing cats of BGC",-0.2,9,0.4444444444444444,tw
744,787,47,966728146920800256,https://twitter.com/i/web/status/966728146920800256,5,2018-02-22,The hunter is on the prowl! Look out!,0.0,8,0.375,tw
745,788,912,965470568584708096,https://twitter.com/i/web/status/965470568584708096,5,2018-02-19,This is how you do it @,0.0,6,0.0,tw
746,789,1221,966665018631532544,https://twitter.com/i/web/status/966665018631532544,1,2018-02-22,Fake news or blatant lie? The continuing case of the Read ______ Photo from,-0.5,13,0.5384615384615384,tw
747,790,44,965509978374127616,https://twitter.com/i/web/status/965509978374127616,2,2018-02-19,Where are the @ShangriLaFort ?,0.0,4,0.0,tw
748,791,18,971022587194216448,https://twitter.com/i/web/status/971022587194216448,9,2018-03-06,Do you love ?? Please this and make a difference x,0.5,10,0.6,tw
749,792,454,960184477380202496,https://twitter.com/i/web/status/960184477380202496,0,2018-02-04,📷 aharris00britney: Braxton Hair A less poofy version of that hair that came with Cats &amp; Dogs BGC 18 EA...,-0.16666666666666666,20,0.5,tw
750,793,63,972141092224282624,https://twitter.com/i/web/status/972141092224282624,10,2018-03-09,RT : out there! Gorgeous morning in the tropics here! …,0.875,10,0.2,tw
751,794,105363,930767360629260288,https://twitter.com/i/web/status/930767360629260288,0,2017-11-15,The Cats of BGC need you! ~ When In Manila Pets &amp; Animals...,0.0,12,0.5,tw
752,795,93,966807715581317120,https://twitter.com/i/web/status/966807715581317120,0,2018-02-22,"Dear , spam filters don’t do this. Own up to your egregious mistake and don’t take people for fools.",0.6,22,0.36363636363636365,tw
753,796,47,966399994982002688,https://twitter.com/i/web/status/966399994982002688,10,2018-02-21,and this tweet for !,0.0,4,0.25,tw
754,797,2895,230128361752633344,https://twitter.com/i/web/status/230128361752633344,4,2012-07-31,Best season of bgc was when cat fat butt ass was on there,1.0,13,0.46153846153846156,tw
755,798,1115,209738065294532608,https://twitter.com/i/web/status/209738065294532608,0,2012-06-04,Coolin' watchin' old episodes of BGC,0.1,6,0.3333333333333333,tw
756,799,7,967768350578233344,https://twitter.com/i/web/status/967768350578233344,4,2018-02-25,"Before we sleep, do not forget that there is evil we have to pray for - which had eliminated.",-1.0,18,0.3333333333333333,tw
757,800,1303,384775580769464320,https://twitter.com/i/web/status/384775580769464320,0,2013-09-30,Remember when Cat left the first season of BGC Miami cuz she felt that she was too classy for the show? Lmaoz,0.11666666666666665,22,0.36363636363636365,tw
758,801,438,230231242849787904,https://twitter.com/i/web/status/230231242849787904,0,2012-07-31,"I've fucked Cat up before the opening, outside of BGC like that bitch ain't got shit on me",-0.26666666666666666,20,0.45,tw
759,802,1793,965535064418172928,https://twitter.com/i/web/status/965535064418172928,0,2018-02-19,"And to Shangri-La BGC, hope the BGC cats pray to God Hello Kitty para malugi kayo. Mga bwiset. Where are the cats of BGC?! You are so cruel!",-1.0,28,0.2857142857142857,tw
760,803,5108,221128219934474240,https://twitter.com/i/web/status/221128219934474240,0,2012-07-06,World Star hip hop loves Cat lmaoo most of their BGC videos are of her,0.5,15,0.4666666666666667,tw
761,804,600,966202543591354368,https://twitter.com/i/web/status/966202543591354368,0,2018-02-21,Poor cats of BGC,-0.4,4,0.5,tw
762,806,185,966618212103172096,https://twitter.com/i/web/status/966618212103172096,9,2018-02-22,Latest update on the as of this afternoon.,0.5,8,0.375,tw
763,807,210,965401296936341504,https://twitter.com/i/web/status/965401296936341504,1,2018-02-19,Do you only respond to favorable tweets about your establishments or are you to afraid to take responsibility for your actions. Tell the public what really happened to,-0.09999999999999999,28,0.4642857142857143,tw
764,808,4228,260566457845436416,https://twitter.com/i/web/status/260566457845436416,0,2012-10-23,"All the hoes on ALL FAKE Except Natalie , Tanisha , &amp; Cat The Rest Of Them Hoes Act For The Camera's !",-0.625,21,0.5238095238095238,tw
765,809,5782579,966200816242749440,https://twitter.com/i/web/status/966200816242749440,32,2018-02-21,The general manager of Shangri-La at the Fort in Bonifacio Global City said they are “truly and deeply sorry for the current situation regarding the cats of BGC.”,-0.11249999999999999,30,0.43333333333333335,tw
766,810,147,373212312619847680,https://twitter.com/i/web/status/373212312619847680,0,2013-08-29,"""Did you hear about cat that ate a whole ball of yarn?"" ""Yeah, it died...""",0.05,15,0.5333333333333333,tw
767,811,83,966309722461650944,https://twitter.com/i/web/status/966309722461650944,1,2018-02-21,Pray for the Justice for the 😿😿😿,0.0,7,0.2857142857142857,tw
768,813,58862,242053660794830848,https://twitter.com/i/web/status/242053660794830848,0,2012-09-02,"😘 RT @MarcusWashi16: @MsCat215 Hey Cat,Check Out This Pic I Drew of You at The BGC PHOTOSHOOT, HOPE YOU LIKE IT!!!!",0.0,22,0.36363636363636365,tw
769,815,1,965198151727529984,https://twitter.com/i/web/status/965198151727529984,65,2018-02-18,Where are the,0.0,3,0.0,tw
770,816,13021,968756113956065280,https://twitter.com/i/web/status/968756113956065280,31,2018-02-28,BLURZ CAT HYDRO: He A Fan?,0.0,6,0.6666666666666666,tw
771,817,916,973201394256752640,https://twitter.com/i/web/status/973201394256752640,1,2018-03-12,"First Cats of BGC, now what happened to Cats of Eastwood?",0.25,11,0.36363636363636365,tw
